262144	2.706135927506442e-06
262145	2.973902230260938e-06
262146	5.8597878541871405e-06
262147	7.755592601852058e-06
262148	6.981737679952123e-06
262149	5.797021970402967e-06
262150	4.303657762672321e-06
262151	3.0671232693836444e-06
262152	4.3888077509352054e-06
262153	7.302327163453855e-06
262154	4.191626716709007e-06
262155	2.5543434880269158e-06
262156	3.925324272497443e-06
262157	4.910757288275068e-06
262158	6.1493756837508845e-06
262159	3.0979836533723787e-06
262160	3.4882382060349264e-06
262161	2.5815006618320476e-06
262162	2.1089078436028686e-05
262163	6.652267820022116e-06
262164	2.8767927419525512e-05
262165	1.784659666438788e-05
262166	4.703230673509092e-05
262167	4.399836103907231e-06
262168	1.920266229086818e-05
262169	3.0809948983557764e-06
262170	3.929416469757812e-06
262171	3.0809948983557764e-06
262172	2.797933268899764e-06
262173	1.4083519563208419e-05
262174	2.2808986311580392e-05
262175	6.54437461800407e-06
262176	2.1434706282089635e-05
262177	3.6567847163347456e-06
262178	3.1747509674457276e-06
262179	4.427518463283454e-05
262180	2.9642694564043717e-06
262181	3.1113653173825597e-06
262182	2.6403296623723927e-06
262183	4.3072067442106824e-06
262184	2.635323065116748e-06
262185	3.188424698358628e-05
262186	4.399836103907231e-06
262187	3.221970361650105e-06
262188	8.471252979340503e-06
262189	4.7514801820720466e-06
262190	4.133853283478225e-06
262191	2.7786592178196924e-06
262192	2.6518519695399442e-06
262193	2.400820742590653e-06
262194	3.4534103475067034e-06
262195	2.659515797207438e-06
262196	4.8990985614825714e-05
262197	3.749427538043932e-06
262198	2.9186941842861563e-06
262199	6.317505607025347e-06
262200	3.130721855296861e-06
262201	6.9464165865536046e-06
262202	4.303657762672321e-06
262203	2.7937854953474214e-06
262204	2.802060839979307e-06
262205	4.631077362225184e-06
262206	8.256142221581571e-06
262207	2.513949862642737e-06
262208	5.7903976820673174e-06
262209	7.5128152173259755e-06
262210	1.1164451781589244e-05
262211	9.196927702208501e-06
262212	7.302327163453855e-06
262213	2.8473351099189503e-06
262214	2.670797840924996e-06
262215	4.108800784242043e-06
262216	2.5805834128304276e-06
262217	6.900907507976244e-06
262218	3.5630691745410847e-06
262219	3.840032940654537e-06
262220	4.7627552685026403e-05
262221	2.7193793182186483e-06
262222	9.54856200230557e-06
262223	2.975712061597013e-06
262224	1.2934904330274627e-05
262225	4.7514801820720466e-06
262226	4.756195973076339e-06
262227	3.2848666489327195e-06
262228	3.3298666059724226e-06
262229	2.7289187330276043e-06
262230	1.7696602932433057e-05
262231	3.676670663070607e-06
262232	4.6556689319477776e-06
262233	4.399836103907231e-06
262234	3.531109865610748e-06
262235	3.117087082228154e-06
262236	6.144176055247418e-06
262237	1.0065621389816861e-05
262238	3.0186826979194795e-06
262239	7.302327163453855e-06
262240	6.03641559580713e-06
262241	6.284327229587383e-06
262242	2.7709224721714846e-06
262243	7.298342654323547e-06
262244	5.1342477337049425e-06
262245	4.464005790086448e-06
262246	3.4563355354904487e-06
262247	9.0821570024793e-06
262248	5.2332456389168334e-06
262249	9.259829219007248e-06
262250	1.8271757687148285e-05
262251	1.6204307443714167e-05
262252	1.5153069044576814e-05
262253	5.06834314404833e-06
262254	3.058361925416879e-06
262255	3.3417098416566214e-06
262256	9.152490404410185e-06
262257	1.1237029727433378e-05
262258	2.711452280940221e-06
262259	2.9959251777259756e-06
262260	3.3695213908401847e-06
262261	2.7864158569583378e-06
262262	4.780962197821837e-06
262263	4.013667631108548e-06
262264	1.3043876827554298e-05
262265	6.634075867345136e-06
262266	2.0701198794791186e-05
262267	1.6839041746737583e-05
262268	5.831023603947277e-06
262269	5.732401824751239e-05
262270	3.3018715136580353e-06
262271	5.6728719077122295e-06
262272	3.965309916714331e-05
262273	5.7903976820673174e-06
262274	6.3661788272512246e-06
262275	1.5790335167592705e-05
262276	2.850357291024903e-06
262277	1.3040387729539964e-05
262278	3.0953854048303384e-06
262279	4.265908681707804e-05
262280	2.504895553034927e-06
262281	2.7883919203185036e-06
262282	2.754064711952891e-06
262283	3.6171496032077146e-06
262284	5.2332456389168334e-06
262285	3.395395264968527e-05
262286	9.400827348870488e-06
262287	4.4723291715018835e-06
262288	3.5172437769587303e-06
262289	7.302327163453855e-06
262290	1.3564793857691083e-05
262291	4.90353658571876e-05
262292	2.551694591588948e-06
262293	2.6631699037012263e-06
262294	3.3571032718102574e-06
262295	4.193320544055578e-06
262296	8.077040989361698e-06
262297	1.1648063347976515e-05
262298	5.798937617347401e-06
262299	3.190306805535835e-06
262300	2.940129166819501e-06
262301	2.515106045329741e-06
262302	2.672209172802814e-06
262303	1.9174418846238234e-05
262304	0.00010353785919550491
262305	2.6028047595363657e-06
262306	3.092790433252684e-06
262307	2.0109240872316017e-05
262308	3.3114644003649213e-06
262309	3.259409440292232e-06
262310	6.453098142779896e-06
262311	3.2692335983100302e-06
262312	4.195315261522582e-06
262313	2.8203723239123427e-05
262314	2.912495394490214e-06
262315	5.9490133843536434e-06
262316	2.869715421928945e-06
262317	2.9941934449517453e-06
262318	2.8136401159608653e-06
262319	3.824897190987343e-06
262320	6.083710086575283e-06
262321	3.2078620327197685e-06
262322	2.8911326612305263e-06
262323	2.7947585155457877e-06
262324	9.462458206777117e-06
262325	5.6392134486197476e-06
262326	2.6678357507189383e-06
262327	2.5416378670958077e-06
262328	9.053765102719024e-06
262329	1.1486872889605592e-05
262330	4.7514801820720466e-06
262331	5.372660285250182e-06
262332	2.819640734117674e-06
262333	4.8718178520565924e-06
262334	2.9242259246510426e-06
262335	1.3817829168323346e-05
262336	2.993278029302925e-06
262337	3.2069268011100388e-06
262338	3.764703450218746e-05
262339	2.567516934613408e-06
262340	3.210574319478542e-05
262341	3.269707920519432e-06
262342	1.6470992322889075e-05
262343	2.5969137969154293e-06
262344	3.2362701334533937e-06
262345	6.957596643974284e-06
262346	7.293053151347496e-06
262347	2.3933736539457054e-06
262348	7.000344482444483e-06
262349	1.0629105654102233e-05
262350	3.265624035677319e-06
262351	6.533214379934049e-06
262352	4.533388628425675e-06
262353	4.346551208008735e-06
262354	5.979835793597429e-06
262355	5.160005998547199e-06
262356	5.064135439749667e-06
262357	2.970304883295294e-06
262358	5.58046011173593e-06
262359	3.1300101025956693e-06
262360	6.061666080465391e-06
262361	2.6032215691044228e-06
262362	6.015004758280698e-06
262363	3.2219564922694884e-05
262364	9.790355488225622e-06
262365	3.1894554522327196e-06
262366	1.848627053194349e-05
262367	3.259409440292232e-06
262368	8.981849591694613e-06
262369	2.292052686452662e-05
262370	2.575695828352737e-05
262371	4.332640106643206e-06
262372	2.7086399922644467e-06
262373	8.208188218506775e-06
262374	5.196521690071324e-06
262375	4.416667585313152e-06
262376	3.0628497950237144e-06
262377	3.217267639842009e-06
262378	3.0628497950237144e-06
262379	2.5508086526926483e-06
262380	5.217191299053026e-05
262381	3.1424931261146966e-06
262382	7.376371495786263e-06
262383	2.9206138239764468e-06
262384	2.319104898225723e-05
262385	2.612287763457355e-06
262386	2.9711413737237747e-06
262387	1.0007386414467433e-05
262388	3.462851671559003e-06
262389	4.978091642330337e-06
262390	6.7461159624868e-06
262391	3.4642513041903533e-06
262392	2.618845739026025e-06
262393	3.3180395743873114e-05
262394	3.3659765823030417e-06
262395	9.164720759811537e-06
262396	5.587163808166529e-06
262397	2.8370338233748723e-06
262398	4.399836103907231e-06
262399	5.355962003731433e-06
262400	2.4931005547099396e-05
262401	2.657105075180542e-06
262402	6.1159768716881194e-06
262403	2.9026559002805287e-06
262404	5.2682486703585494e-06
262405	2.992069211805902e-06
262406	3.6730379382249927e-06
262407	1.4043182534132058e-05
262408	1.069489236415209e-05
262409	5.891880678530005e-06
262410	8.531573244386408e-06
262411	2.600376281175152e-06
262412	3.3772788669665955e-06
262413	2.821007801212101e-06
262414	2.9242259246510426e-06
262415	2.6427524938786686e-06
262416	2.5814661987907232e-06
262417	1.5563719896398526e-05
262418	8.062104223982806e-06
262419	3.2055083581020743e-06
262420	4.193320544055578e-06
262421	7.266059541788173e-06
262422	2.1125396322108854e-05
262423	1.3050330433766522e-05
262424	5.7903976820673174e-06
262425	5.768223738096226e-06
262426	8.629867197566749e-06
262427	8.060836202502746e-06
262428	3.2472041002831327e-06
262429	1.326488840711464e-05
262430	3.4193012804792974e-06
262431	3.1852750859342807e-06
262432	3.842114222986736e-06
262433	5.807501397800571e-06
262434	2.789943512031621e-06
262435	3.1080143485222937e-06
262436	2.6806073146756797e-06
262437	2.6964363041589835e-06
262438	3.815270532577103e-06
262439	4.547272641656303e-05
262440	3.0953854048303384e-06
