325308	16
243505	1
270814	20
326802	22768
305695	6
261196	5508
297795	69
271741	2
282647	38
316686	4
332209	29
290345	40
259775	21
336364	15
251672	10
250282	3424
254987	5
319828	12332
234971	15
274947	36
261983	3
299113	16966
272561	39
271445	11
238976	22
239662	3
268576	22
278064	4353
286584	7
314630	23
255273	5
276044	28
280488	2
323337	6
271790	21
302121	43
254784	114
245570	64
263375	22
324311	8
274981	22
239734	33
242860	34
312311	7
316329	16
334398	5
278250	31
324420	8
328638	20
294822	2
251177	4
289788	894
295294	33
310137	2
245275	47
308245	10
310074	142
318924	8
274234	4
266304	30
236787	22
233544	16
307053	58
297772	34
263572	22
303466	2
316716	21
235798	1
313114	37
306301	20
333965	3
281919	6155
307490	21
258597	1
335068	3
270472	6157
330222	42
245920	19
248444	27
283584	3
277438	60
304296	7
310591	18
237751	6
291619	52
278843	1
241463	8
256720	25
268946	113
265539	10
281095	38
307701	11
287802	9
276017	23
235970	1
252271	25
306672	2
278993	4
269323	3
320688	1157
262820	47
314679	28
239373	27
292410	5
322004	25
245656	6
244444	30
305134	28
298436	27
269561	4
248923	9
294995	42
323113	4
271180	7
291939	102
329339	8
292248	33
236871	50
283203	5
306969	15
320084	65
243098	3
273601	38
300344	6
258082	5
319978	30
289948	2
303792	3
309282	9
325692	20
251270	18
283047	13
235811	18
298700	53
292997	29
242735	8
256703	30
256868	3286
309946	4
239192	51
309530	67
305959	717
291284	84
242892	18
250671	5
335455	13
277469	2
294824	85
289163	3
334493	120
241973	18
259765	3
262537	4888
275788	29
300315	16
293577	19
334937	1
284858	3
263086	4
235174	75
300494	39
267188	2183
246680	72
332855	53
314112	31
296368	1
331109	6
304384	68
295774	4
335422	39
304232	29
250882	1
269957	60
233994	12
295831	21
282666	2
323530	34
332754	9
296718	14
301153	98
255189	2
290328	28
312309	18
296851	49
266402	11
246434	33
312032	5
293689	761
274451	34
290628	3
332720	19
318019	15
238418	42
295031	15
281704	40
265067	106
316256	14
246624	1
318675	33
309427	8
305878	3
328787	4
291449	4
242202	68
280831	46
274054	32
284825	97
302774	22
255819	76
261486	8
240982	30
295948	91
255133	19
321198	14
329036	4
299583	27
271166	7
273641	52
249781	8
336030	3
237595	220
236014	1
330770	3
323147	17
237637	3396
246109	9
320767	21
290177	25
328893	46
328971	41
283624	6
274818	22
237968	20
308600	11
316431	1
328075	52
298285	4
278132	27
307056	1
320960	34
294002	3
233590	21
336140	17
274325	38
266105	37
289714	3
254453	61
333186	1
252890	26
278378	19
248174	47
243589	14
302359	21
299460	1
253651	38
323197	16
294296	31
242067	8
313116	5
324542	5
246863	2892
330028	7
310969	7
332043	23
279498	1
336386	44
279643	1
236322	21
332339	5
254340	6
324190	21
242124	3
299232	50
317860	36
286135	4
334546	54
262301	1
266323	29
279870	2
330863	47
309504	14
267417	4
326328	13
318578	79
305525	57
280399	22
264936	1302
255139	32
319807	5
250597	24
327787	2
244734	60
310562	4
259179	2
248999	26
299147	17
313560	59
285647	2
328167	16
297472	1
234570	35
275092	27
261357	23
322955	1
305669	65
291260	1618
264805	34
270623	32
292317	8
247669	16
281476	7
314352	6
260973	49
255773	51
236101	19
316473	25
274415	52
245998	22
317763	24
250581	40
265934	15
296781	19
289479	1
325901	5
299622	10
283731	28
320445	6
271849	42
281313	10
275762	48
269018	36
300743	34
304138	3
255602	13
322570	2
324820	6
280105	76
281447	4
269467	17
241668	1
240779	47
260051	7
278648	9
248553	16
262338	29
278970	14
254094	16
325307	10
301747	52
265671	7
332889	32
285116	7
313574	5
258430	34
325914	10
250838	38
303863	33
272839	39
318604	68
314493	8
283388	34
302971	11
256267	13
331147	2
310297	18
250543	659
262921	22
329761	1
274434	41
303987	3
280359	4
322472	4
280200	3
236511	5
241566	36
256558	32
253549	8
296956	57
315759	15
291720	6
327348	785
241228	32
326563	2
247080	8
287797	4
247097	3
257871	343
269923	12
329589	8
294033	30
251375	32
240654	11
277293	1
300840	35
284692	31
264389	57
242956	33
280233	17
335048	4
235808	38
313546	9
323564	17
318135	10
298846	51
278366	1
271605	10
238805	13
330587	16
285569	6
298621	6
271455	597
233853	3
241958	48
251302	10
312454	45
325053	8
241734	67
238498	3
236380	53
323857	3
299412	36
267546	14
328688	28
253457	20
299105	43
236165	9
275852	43
259484	2
256271	36
314163	15
308139	16
254032	11
257757	32
327388	7
258483	28
263206	16
257662	98
261986	5
326755	4
308492	18
269026	597
303993	2
306411	6
288726	51
244875	55
302365	30
287510	2
248185	5
336314	13
280930	34
283778	3
310734	31
253054	5
273243	18
247931	27
303057	18
257503	11
318326	14
278810	1
272228	33
238800	8
320027	26
294298	3
264463	4
234008	15
308993	11
275319	48
253582	19
263514	4
317665	36
256734	15
331030	19
327827	1
246471	15
234106	28
255652	1
247201	51
269391	39
261949	4
289576	22
305657	1
270537	98
305265	8
303777	48
278902	1
334392	5
306287	78
277172	6
328646	43
237045	45
282236	6
266525	3
276929	33
305355	3
257365	22
299099	30
269131	6
262501	35
260403	4
283757	42
260569	31
297558	5
256742	7
328316	3
250515	29
264306	25
235192	49
252895	23
282421	8
245040	30
269233	3
296575	3
274119	51
314758	18
297626	24
244949	2
287097	25
310798	20
281767	41
305939	18
302208	46
273371	18
310543	1
328162	82
253103	2
289040	18
333152	1
257022	52
248422	26
256821	43
299056	3
278986	29
290494	3
258206	3
316900	30
292388	7
314365	42
277103	3
266125	4
277120	6
